"","Space","Rooms","Price","Height","CurrentFloor","TotalFloors","BuildingType","Condition","Baths","Region"
"3369",60,2,75000,2.8,4,5,"Stone","Newly repaired","1","Arabkir"
"3370",80,3,63000,2.8,1,14,"Stone","Newly repaired","1","Avan"
"3371",55,3,65000,2.8,3,5,"Stone","Newly repaired","1","Arabkir"
"3372",60,3,59000,2.8,5,5,"Stone","Newly repaired","1","Arabkir"
"3373",85,3,72000,2.8,8,9,"Stone","Newly repaired","1","Arabkir"
"3374",71,2,65000,2.8,1,5,"Stone","Newly repaired","1","Arabkir"
"3375",84,2,75000,3,13,14,"Stone","Newly repaired","2","Qanaqer-Zeytun"
"3376",58,2,64000,3.2,5,5,"Stone","Newly repaired","1","Arabkir"
"3377",40,2,38000,2.6,3,4,"Stone","Newly repaired","1","Avan"
"3378",70,2,62000,2.8,2,9,"Stone","Newly repaired","1","Qanaqer-Zeytun"
"3379",46,1,68000,2.8,3,9,"Stone","Newly repaired","1","Center"
"3380",79,3,55000,3,5,9,"Stone","Newly repaired","1","Malatia-Sebastia"
"3381",53,2,52000,3,1,4,"Stone","Newly repaired","1","Arabkir"
"3382",48,2,54000,3,10,14,"Stone","Newly repaired","1","Center"
"3383",100,3,85000,2.8,3,7,"Stone","Newly repaired","1","Nor Norq"
"3384",75,3,85000,2.8,3,4,"Stone","Newly repaired","2","Nor Norq"
"3385",160,3,85000,2.8,1,9,"Stone","Newly repaired","1","Nor Norq"
"3386",101,3,87000,3,2,16,"Stone","Newly repaired","2","Nor Norq"
"3387",70,3,55000,2.8,4,5,"Stone","Newly repaired","1","Nor Norq"
"3388",90,3,58000,2.8,10,14,"Stone","Newly repaired","1","Avan"
"3389",70,1,56000,2.8,3,9,"Stone","Newly repaired","1","Avan"
"3390",82,3,70000,2.8,2,9,"Stone","Newly repaired","1","Avan"
"3391",85,3,60000,3,4,4,"Stone","Newly repaired","1","Achapnyak"
"3392",89,4,41000,2.8,6,9,"Stone","Newly repaired","1","Nor Norq"
"3393",90,4,53000,2.8,4,5,"Stone","Newly repaired","1","Malatia-Sebastia"
"3394",82,4,53000,2.8,5,9,"Stone","Newly repaired","1","Malatia-Sebastia"
"3395",112,4,55000,2.8,1,9,"Stone","Newly repaired","1","Malatia-Sebastia"
"3396",46,1,50000,2.8,6,9,"Stone","Newly repaired","1","Center"
"3397",65,3,65000,2.8,1,14,"Stone","Newly repaired","1","Center"
"3398",70,2,65000,2.8,9,11,"Stone","Newly repaired","1","Center"
"3399",42,1,32000,3,4,4,"Stone","Newly repaired","1","Center"
"3400",39,1,40000,2.8,7,10,"Stone","Newly repaired","1","Center"
"3401",40,2,41000,2.8,7,11,"Stone","Newly repaired","1","Center"
"3402",110,4,40000,3.8,1,2,"Stone","Newly repaired","1","Center"
"3403",40,1,45000,2.8,9,9,"Stone","Newly repaired","1","Center"
"3404",36,1,57000,2.8,6,9,"Stone","Newly repaired","1","Center"
"3405",67,2,46000,2.8,8,10,"Stone","Newly repaired","1","Center"
"3406",65,2,54000,2.8,4,10,"Stone","Newly repaired","1","Center"
"3407",70,2,58000,3.2,8,9,"Stone","Newly repaired","1","Center"
"3408",45,1,58000,3.2,3,4,"Stone","Newly repaired","1","Center"
"3409",40,2,75000,3,6,6,"Stone","Newly repaired","1","Center"
"3410",42,1,50000,2.8,6,9,"Stone","Newly repaired","1","Center"
"3411",71,2,65000,2.8,10,11,"Stone","Newly repaired","1","Center"
"3412",81,1,80000,2.8,9,10,"Stone","Newly repaired","1","Center"
"3413",51,1,50000,2.8,9,12,"Stone","Newly repaired","1","Center"
"3414",36,1,38000,2.8,4,5,"Stone","Newly repaired","1","Center"
"3415",54,2,60000,2.8,2,12,"Stone","Newly repaired","1","Center"
"3416",40,2,47000,2.8,9,10,"Stone","Newly repaired","1","Center"
"3417",42,1,40000,2.8,2,2,"Stone","Newly repaired","1","Center"
"3418",55,2,76000,2.8,3,5,"Stone","Newly repaired","1","Center"
"3419",45,1,65000,2.8,2,5,"Stone","Newly repaired","1","Center"
"3420",41,1,43000,2.8,4,9,"Stone","Newly repaired","1","Center"
"3421",39,1,40000,2.8,4,9,"Stone","Newly repaired","1","Center"
"3422",94,3,74000,2.8,3,9,"Stone","Zero condition","1","Arabkir"
"3423",76,2,72000,3,6,16,"Stone","Zero condition","1","Arabkir"
"3424",91,3,85000,2.8,1,5,"Stone","Zero condition","1","Arabkir"
"3425",45,1,65000,2.8,2,5,"Stone","Zero condition","1","Arabkir"
"3426",100,4,92000,2.8,4,5,"Stone","Zero condition","1","Arabkir"
"3427",36,1,45000,3,2,5,"Stone","Zero condition","1","Arabkir"
"3428",31,1,50000,2.8,4,5,"Stone","Zero condition","1","Arabkir"
"3429",54,1,57000,2.8,1,5,"Stone","Zero condition","1","Arabkir"
"3430",38,1,50000,3,5,5,"Stone","Zero condition","1","Arabkir"
"3431",42,1,48000,2.8,9,9,"Stone","Zero condition","1","Arabkir"
"3432",75,3,70000,2.8,2,5,"Stone","Zero condition","1","Arabkir"
"3433",70,3,71000,3,4,4,"Stone","Zero condition","1","Arabkir"
"3434",55,2,52000,2.8,1,14,"Stone","Zero condition","1","Arabkir"
"3435",98,4,65000,3,4,4,"Stone","Zero condition","1","Arabkir"
"3436",71,3,58000,2.8,6,9,"Stone","Zero condition","1","Arabkir"
"3437",92,3,67000,2.8,9,11,"Stone","Zero condition","1","Arabkir"
"3438",60,2,65000,2.8,2,5,"Stone","Zero condition","1","Arabkir"
"3439",90,4,69000,2.8,2,10,"Stone","Zero condition","1","Arabkir"
"3440",65,2,65000,2.8,5,9,"Stone","Zero condition","2","Arabkir"
"3441",85,3,67000,2.8,5,5,"Stone","Zero condition","1","Arabkir"
"3442",85,3,67000,3,5,5,"Stone","Zero condition","1","Arabkir"
"3443",45,2,60000,3,2,8,"Stone","Zero condition","1","Arabkir"
"3444",75,2,50000,2.8,9,12,"Stone","Zero condition","1","Arabkir"
"3445",78,3,65000,3,2,5,"Stone","Zero condition","1","Arabkir"
"3446",86,3,33000,3,4,4,"Stone","Zero condition","1","Erebuni"
"3447",65,2,41000,3,9,9,"Stone","Zero condition","1","Malatia-Sebastia"
"3448",62,2,41000,2.8,3,5,"Stone","Zero condition","1","Malatia-Sebastia"
"3449",59,1,47000,2.8,1,9,"Stone","Zero condition","1","Davtashen"
"3450",64,2,41000,2.8,2,4,"Stone","Zero condition","1","Shengavit"
"3451",49,1,33000,3,3,5,"Stone","Zero condition","1","Avan"
"3452",60,3,50000,3,3,3,"Stone","Zero condition","1","Achapnyak"
"3453",86,4,62000,2.8,1,6,"Stone","Zero condition","1","Qanaqer-Zeytun"
"3454",89,5,76000,3.2,14,14,"Stone","Zero condition","1","Arabkir"
"3455",44,1,67000,3,3,4,"Stone","Zero condition","1","Center"
"3456",65,2,57000,2.8,2,5,"Stone","Zero condition","1","Arabkir"
"3457",103,4,45000,2.8,9,16,"Stone","Zero condition","2","Nor Norq"
"3458",92,4,62000,2.8,8,9,"Stone","Zero condition","1","Davtashen"
"3459",120,4,62000,2.8,13,14,"Stone","Zero condition","1","Nor Norq"
"3460",68,2,55000,3,3,5,"Stone","Zero condition","1","Qanaqer-Zeytun"
"3461",46,1,50000,2.8,6,9,"Stone","Zero condition","1","Center"
"3462",65,3,65000,2.8,1,14,"Stone","Zero condition","1","Center"
"3463",70,2,65000,2.8,9,11,"Stone","Zero condition","1","Center"
"3464",42,1,32000,3,4,4,"Stone","Zero condition","1","Center"
"3465",39,1,40000,2.8,7,10,"Stone","Zero condition","1","Center"
"3466",40,2,41000,2.8,7,11,"Stone","Zero condition","1","Center"
"3467",110,4,40000,3.8,1,2,"Stone","Zero condition","1","Center"
"3468",40,1,45000,2.8,9,9,"Stone","Zero condition","1","Center"
"3469",36,1,57000,2.8,6,9,"Stone","Zero condition","1","Center"
"3470",67,2,46000,2.8,8,10,"Stone","Zero condition","1","Center"
"3471",65,2,54000,2.8,4,10,"Stone","Zero condition","1","Center"
"3472",70,2,58000,3.2,8,9,"Stone","Zero condition","1","Center"
"3473",45,1,58000,3.2,3,4,"Stone","Zero condition","1","Center"
"3474",40,2,75000,3,6,6,"Stone","Zero condition","1","Center"
"3475",42,1,50000,2.8,6,9,"Stone","Zero condition","1","Center"
"3476",71,2,65000,2.8,10,11,"Stone","Zero condition","1","Center"
"3477",51,1,50000,2.8,9,12,"Stone","Zero condition","1","Center"
"3478",36,1,38000,2.8,4,5,"Stone","Zero condition","1","Center"
"3479",54,2,60000,2.8,2,12,"Stone","Zero condition","1","Center"
"3480",40,2,47000,2.8,9,10,"Stone","Zero condition","1","Center"
"3481",78,3,79500,2.8,2,5,"Stone","Zero condition","1","Arabkir"
"3482",80,2,65000,2.8,7,12,"Stone","Zero condition","1","Arabkir"
"3483",58,2,62000,2.6,5,5,"Stone","Zero condition","1","Arabkir"
"3484",50,2,37000,2.8,16,18,"Stone","Zero condition","1","Nor Norq"
"3485",55,2,67000,2.8,3,9,"Stone","Zero condition","1","Arabkir"
"3486",38,2,41000,2.8,4,4,"Stone","Zero condition","1","Arabkir"
"3487",69,2,73000,2.8,11,12,"Stone","Zero condition","1","Arabkir"
"3488",60,2,75000,2.8,4,5,"Stone","Zero condition","1","Arabkir"
"3489",80,3,63000,2.8,1,14,"Stone","Zero condition","1","Avan"
"3490",55,3,65000,2.8,3,5,"Stone","Zero condition","1","Arabkir"
"3491",60,3,59000,2.8,5,5,"Stone","Zero condition","1","Arabkir"
"3492",85,3,72000,2.8,8,9,"Stone","Zero condition","1","Arabkir"
"3493",71,2,65000,2.8,1,5,"Stone","Zero condition","1","Arabkir"
"3494",84,2,75000,3,13,14,"Stone","Zero condition","2","Qanaqer-Zeytun"
"3495",58,2,64000,3.2,5,5,"Stone","Zero condition","1","Arabkir"
"3496",40,2,38000,2.6,3,4,"Stone","Zero condition","1","Avan"
"3497",70,2,62000,2.8,2,9,"Stone","Zero condition","1","Qanaqer-Zeytun"
"3498",46,1,68000,2.8,3,9,"Stone","Zero condition","1","Center"
"3499",79,3,55000,3,5,9,"Stone","Zero condition","1","Malatia-Sebastia"
"3500",53,2,52000,3,1,4,"Stone","Zero condition","1","Arabkir"
"3501",68,2,65000,2.8,8,9,"Stone","Zero condition","1","Center"
"3502",48,2,54000,3,10,14,"Stone","Zero condition","1","Center"
"3503",100,3,85000,2.8,3,7,"Stone","Zero condition","1","Nor Norq"
"3504",75,3,85000,2.8,3,4,"Stone","Zero condition","2","Nor Norq"
"3505",160,3,85000,2.8,1,9,"Stone","Zero condition","1","Nor Norq"
"3506",70,3,55000,2.8,4,5,"Stone","Zero condition","1","Nor Norq"
"3507",90,3,58000,2.8,10,14,"Stone","Zero condition","1","Avan"
"3508",70,1,56000,2.8,3,9,"Stone","Zero condition","1","Avan"
"3509",82,3,70000,2.8,2,9,"Stone","Zero condition","1","Avan"
"3510",85,3,60000,3,4,4,"Stone","Zero condition","1","Achapnyak"
"3511",89,4,41000,2.8,6,9,"Stone","Zero condition","1","Nor Norq"
"3512",90,4,53000,2.8,4,5,"Stone","Zero condition","1","Malatia-Sebastia"
"3513",82,4,53000,2.8,5,9,"Stone","Zero condition","1","Malatia-Sebastia"
"3514",112,4,55000,2.8,1,9,"Stone","Zero condition","1","Malatia-Sebastia"
"3515",88,3,41000,2.8,11,16,"Stone","Zero condition","1","Achapnyak"
"3516",42,1,40000,2.8,2,2,"Stone","Zero condition","1","Center"
"3517",55,2,76000,2.8,3,5,"Stone","Zero condition","1","Center"
"3518",45,1,65000,2.8,2,5,"Stone","Zero condition","1","Center"
"3519",41,1,43000,2.8,4,9,"Stone","Zero condition","1","Center"
"3520",41,2,60000,2.8,11,11,"Stone","Zero condition","1","Center"
"3521",40,1,57000,2.8,5,5,"Stone","Zero condition","1","Center"
"3522",33,1,65000,3,1,5,"Stone","Zero condition","1","Center"
"3523",83,2,63000,2.8,6,11,"Stone","Zero condition","1","Center"
"3524",44,1,52000,2.8,9,10,"Stone","Zero condition","1","Center"
"3525",108,4,75000,2.8,1,16,"Stone","Zero condition","2","Center"
"3526",39,1,40000,2.8,4,9,"Stone","Zero condition","1","Center"
"3527",46,2,38000,2.8,3,9,"Stone","Zero condition","1","Center"
"3528",40,2,60000,2.8,5,5,"Stone","Zero condition","1","Center"
"3529",41,1,69000,2.8,2,9,"Stone","Zero condition","1","Center"
"3530",35,1,55000,2.8,4,4,"Stone","Zero condition","1","Center"
"3531",50,1,70000,2.8,11,11,"Stone","Zero condition","1","Center"
"3532",80,3,52000,2.8,1,5,"Stone","Zero condition","1","Arabkir"
"3533",60,2,60000,2.8,5,5,"Stone","Zero condition","1","Arabkir"
"3534",53,2,53000,2.8,5,5,"Stone","Zero condition","1","Arabkir"
"3535",65,2,56000,3.2,3,4,"Stone","Zero condition","1","Arabkir"
"3536",66,2,57000,2.8,1,10,"Stone","Zero condition","1","Arabkir"
"3537",57,2,57000,2.8,2,5,"Stone","Zero condition","1","Arabkir"
"3538",70,2,59000,2.8,4,11,"Stone","Zero condition","1","Arabkir"
"3539",77,2,75000,2.8,2,7,"Stone","Zero condition","1","Arabkir"
"3540",86,3,65000,2.8,11,14,"Stone","Zero condition","1","Arabkir"
"3541",48,2,65000,2.8,2,9,"Stone","Zero condition","1","Arabkir"
"3542",60,2,60000,2.8,3,5,"Stone","Zero condition","1","Arabkir"
"3543",60,2,70000,3,2,5,"Stone","Zero condition","2","Arabkir"
"3544",79,2,65000,2.8,2,5,"Stone","Zero condition","1","Arabkir"
"3545",70,2,56000,2.8,4,9,"Stone","Zero condition","1","Arabkir"
"3546",34,1,43000,2.8,2,5,"Stone","Zero condition","1","Arabkir"
"3547",76,3,60000,2.8,9,9,"Stone","Zero condition","1","Arabkir"
"3548",60,2,57000,2.6,5,5,"Stone","Zero condition","1","Arabkir"
"3549",90,4,62000,2.8,8,9,"Stone","Zero condition","1","Arabkir"
"3550",31,1,49000,3,4,5,"Stone","Zero condition","1","Arabkir"
"3551",33,1,49000,3.2,3,5,"Stone","Zero condition","1","Arabkir"
"3552",78,2,55000,3.2,1,4,"Stone","Zero condition","1","Arabkir"
"3553",45,2,60000,2.8,2,8,"Stone","Zero condition","1","Arabkir"
"3554",60,2,67000,2.8,5,5,"Stone","Zero condition","1","Arabkir"
"3555",85,3,69000,2.8,5,5,"Stone","Zero condition","1","Arabkir"
"3556",70,2,66000,3.2,4,4,"Stone","Zero condition","1","Arabkir"
"3557",69,2,62000,3.2,3,5,"Stone","Zero condition","1","Arabkir"
"3558",60,2,57000,2.8,1,5,"Stone","Zero condition","1","Arabkir"
"3559",75,3,68000,2.8,8,9,"Stone","Zero condition","1","Arabkir"
"3560",50,2,50000,2.8,1,5,"Stone","Zero condition","1","Arabkir"
"3561",40,1,58000,2.8,9,18,"Stone","Zero condition","1","Arabkir"
"3562",100,3,62000,2.8,9,14,"Stone","Zero condition","1","Arabkir"
"3563",96,3,69000,2.8,6,9,"Stone","Zero condition","1","Arabkir"
"3564",70,2,63000,2.8,8,9,"Stone","Zero condition","1","Arabkir"
"3565",56,2,63000,2.8,13,13,"Stone","Zero condition","1","Arabkir"
"3566",68,2,55000,2.8,1,9,"Stone","Zero condition","1","Arabkir"
"3567",53,2,53000,2.8,1,7,"Stone","Zero condition","1","Arabkir"
"3568",125,5,75000,3,1,9,"Stone","Zero condition","1","Arabkir"
"3569",33,1,50000,3,3,5,"Stone","Zero condition","1","Arabkir"
"3570",80,3,65000,2.8,1,5,"Stone","Zero condition","1","Arabkir"
"3571",56,2,78000,2.8,2,5,"Stone","Zero condition","1","Arabkir"
"3572",80,3,68000,2.8,6,14,"Stone","Zero condition","1","Arabkir"
"3573",53,2,46000,3,2,5,"Stone","Zero condition","1","Arabkir"
"3574",39,2,46000,3,15,17,"Stone","Zero condition","1","Arabkir"
"3575",65,2,55000,2.8,1,5,"Stone","Zero condition","1","Arabkir"
"3576",70,2,56000,2.8,1,4,"Stone","Zero condition","1","Arabkir"
"3577",66,2,55000,2.8,5,9,"Stone","Zero condition","1","Arabkir"
"3578",75,3,49000,2.8,1,5,"Stone","Zero condition","1","Arabkir"
"3579",65,3,70000,3.2,5,5,"Stone","Zero condition","1","Arabkir"
"3580",70,2,75000,2.8,3,10,"Stone","Zero condition","1","Arabkir"
"3581",100,4,65000,2.8,9,9,"Stone","Zero condition","1","Arabkir"
"3582",79,3,66000,2.8,4,7,"Stone","Zero condition","1","Arabkir"
"3583",64,3,52000,3.2,1,5,"Stone","Zero condition","1","Arabkir"
"3584",84,3,59000,2.8,7,14,"Stone","Zero condition","1","Arabkir"
"3585",71,3,70000,2.8,4,4,"Stone","Zero condition","1","Arabkir"
"3586",90,3,68000,2.8,2,5,"Stone","Zero condition","2","Arabkir"
"3587",68,2,50000,3,9,9,"Stone","Zero condition","1","Arabkir"
"3588",65,2,64000,3.2,5,5,"Stone","Zero condition","1","Arabkir"
"3589",90,3,70000,3,11,16,"Stone","Zero condition","1","Arabkir"
"3590",47,2,65000,3,6,6,"Stone","Zero condition","1","Arabkir"
"3591",70,2,60000,3,4,4,"Stone","Zero condition","1","Arabkir"
"3592",81,3,60000,2.8,5,5,"Stone","Zero condition","1","Arabkir"
"3593",76,2,70000,2.8,1,5,"Stone","Zero condition","1","Arabkir"
"3594",65,2,50000,2.8,14,14,"Stone","Zero condition","1","Arabkir"
"3595",70,3,63000,2.8,1,16,"Stone","Zero condition","1","Arabkir"
"3596",38,1,39500,3.2,4,4,"Stone","Zero condition","1","Arabkir"
"3597",65,2,78000,3,10,14,"Stone","Zero condition","1","Arabkir"
"3598",90,3,77000,2.8,1,5,"Stone","Zero condition","1","Arabkir"
"3599",55,2,44000,2.8,5,5,"Stone","Zero condition","1","Arabkir"
"3600",85,1,47000,2.8,14,15,"Stone","Zero condition","1","Arabkir"
"3601",45,2,52000,2.8,4,5,"Stone","Zero condition","1","Arabkir"
"3602",68,2,70000,2.8,4,5,"Stone","Zero condition","1","Arabkir"
"3603",78,3,70000,2.8,5,5,"Stone","Zero condition","1","Arabkir"
"3604",100,3,60000,3,9,14,"Stone","Zero condition","1","Arabkir"
"3605",75,3,75000,2.8,3,5,"Stone","Zero condition","1","Arabkir"
"3606",95,3,63000,2.8,6,9,"Stone","Zero condition","1","Arabkir"
"3607",78,3,65000,2.8,5,5,"Stone","Zero condition","1","Arabkir"
"3608",95,3,76000,2.8,5,14,"Stone","Zero condition","1","Arabkir"
"3609",84,3,65000,2.8,8,14,"Stone","Zero condition","1","Arabkir"
"3610",78,3,73000,2.8,5,5,"Stone","Zero condition","1","Arabkir"
"3611",68,3,55000,2.8,1,9,"Stone","Zero condition","1","Arabkir"
"3612",84,3,67000,2.8,12,16,"Stone","Zero condition","1","Arabkir"
"3613",76,2,60000,2.8,1,8,"Stone","Zero condition","1","Arabkir"
"3614",76,2,70000,2.8,1,3,"Stone","Zero condition","1","Arabkir"
"3615",76,2,67000,2.8,1,3,"Stone","Zero condition","1","Arabkir"
"3616",78,3,52000,2.8,4,5,"Stone","Zero condition","1","Nor Norq"
"3617",95,3,63000,2.8,4,9,"Stone","Zero condition","1","Qanaqer-Zeytun"
"3618",60,2,65000,2.8,5,5,"Stone","Zero condition","1","Arabkir"
"3619",145,4,60000,2.8,2,4,"Stone","Zero condition","2","Nor Norq"
"3620",75,3,52000,2.8,2,5,"Stone","Zero condition","1","Nor Norq"
"3621",60,2,58000,2.8,5,5,"Stone","Zero condition","1","Arabkir"
"3622",45,1,60000,2.8,3,5,"Stone","Zero condition","1","Arabkir"
"3623",43,1,43000,2.8,5,5,"Stone","Zero condition","1","Arabkir"
"3624",92,2,70000,2.8,4,5,"Stone","Zero condition","1","Arabkir"
"3625",83,3,54000,2.8,9,14,"Stone","Zero condition","1","Malatia-Sebastia"
"3626",120,3,70000,2.8,5,5,"Stone","Zero condition","1","Arabkir"
"3627",76,3,35000,2.8,6,9,"Stone","Zero condition","1","Nor Norq"
"3628",58,2,55000,2.8,3,5,"Stone","Zero condition","1","Arabkir"
"3629",38,2,42000,3,4,4,"Stone","Zero condition","1","Arabkir"
"3630",68,2,68000,3,7,7,"Stone","Zero condition","1","Arabkir"
"3631",75,2,55000,3,5,5,"Stone","Zero condition","1","Arabkir"
"3632",67,2,68000,3.2,5,5,"Stone","Zero condition","1","Arabkir"
"3633",60,2,72000,3.2,4,5,"Stone","Zero condition","1","Arabkir"
"3634",60,2,73000,2.8,5,5,"Stone","Zero condition","2","Arabkir"
"3635",80,3,87000,2.8,13,14,"Stone","Zero condition","1","Arabkir"
"3636",80,3,85000,3,2,3,"Stone","Zero condition","1","Avan"
"3637",120,5,73000,2.8,1,5,"Stone","Zero condition","2","Nor Norq"
"3638",92,3,70000,2.8,7,12,"Stone","Zero condition","1","Arabkir"
"3639",104,4,74000,2.8,14,16,"Stone","Zero condition","1","Arabkir"
"3640",77,3,70000,2.8,8,9,"Stone","Zero condition","1","Arabkir"
"3641",80,3,78000,2.8,1,5,"Stone","Zero condition","1","Arabkir"
"3642",104,4,72000,2.8,12,14,"Stone","Zero condition","1","Arabkir"
"3643",60,3,78000,2.8,5,5,"Stone","Zero condition","1","Arabkir"
"3644",105,3,77000,2.8,6,9,"Stone","Zero condition","1","Malatia-Sebastia"
"3645",90,4,74000,2.8,1,9,"Stone","Zero condition","1","Davtashen"
"3646",74,3,68000,2.8,3,5,"Stone","Zero condition","1","Arabkir"
"3647",80,3,74000,3,2,9,"Stone","Zero condition","1","Qanaqer-Zeytun"
"3648",75,2,64000,2.8,9,12,"Stone","Zero condition","1","Arabkir"
"3649",67,2,42000,2.8,11,12,"Stone","Zero condition","1","Nor Norq"
"3650",58,2,62000,3,5,5,"Stone","Zero condition","1","Arabkir"
"3651",56,2,39000,2.8,5,5,"Stone","Zero condition","1","Nor Norq"
"3652",45,2,35000,2.8,1,9,"Stone","Zero condition","1","Nor Norq"
"3653",100,4,45000,2.8,1,9,"Stone","Zero condition","1","Erebuni"
"3654",72,2,45000,2.8,9,9,"Stone","Zero condition","1","Qanaqer-Zeytun"
"3655",70,3,45000,2.8,4,4,"Stone","Zero condition","2","Achapnyak"
"3656",63,2,45000,2.8,1,5,"Stone","Zero condition","1","Nor Norq"
"3657",50,4,56000,2.8,10,16,"Stone","Zero condition","2","Arabkir"
"3658",67,2,47000,2.8,5,9,"Stone","Zero condition","1","Avan"
"3659",89,4,49000,2.8,7,9,"Stone","Zero condition","1","Erebuni"
"3660",65,2,52000,2.8,5,5,"Stone","Zero condition","1","Arabkir"
"3661",85,3,75000,3,2,9,"Stone","Zero condition","2","Arabkir"
"3662",100,3,67000,3,7,9,"Stone","Zero condition","1","Davtashen"
"3663",80,3,55000,2.8,3,12,"Stone","Zero condition","1","Qanaqer-Zeytun"
"3664",80,3,68000,2.8,4,5,"Stone","Zero condition","1","Arabkir"
"3665",75,3,50000,2.8,1,5,"Stone","Zero condition","2","Achapnyak"
"3666",54,1,62000,2.8,3,5,"Stone","Zero condition","1","Arabkir"
"3667",92,4,67000,2.8,9,9,"Stone","Zero condition","1","Arabkir"
"3668",44,1,70000,2.8,2,10,"Stone","Zero condition","1","Center"
"3669",80,3,56000,3.2,14,14,"Stone","Zero condition","1","Arabkir"
"3670",50,2,69000,3.2,2,3,"Stone","Zero condition","1","Center"
"3671",52,2,33000,2.6,4,4,"Stone","Zero condition","1","Achapnyak"
"3672",46,2,35000,3,1,12,"Stone","Zero condition","1","Arabkir"
"3673",47,2,42000,3,2,9,"Stone","Zero condition","1","Avan"
"3674",60,2,52000,2.8,1,5,"Stone","Zero condition","1","Achapnyak"
"3675",67,3,50000,2.8,3,4,"Stone","Zero condition","1","Shengavit"
"3676",90,4,55000,3,5,5,"Stone","Zero condition","1","Qanaqer-Zeytun"
"3677",75,3,55000,3,3,3,"Stone","Zero condition","1","Malatia-Sebastia"
"3678",85,3,54000,2.8,9,14,"Stone","Zero condition","1","Malatia-Sebastia"
"3679",60,2,49000,2.8,4,5,"Stone","Zero condition","1","Nor Norq"
"3680",73,3,70000,2.8,3,4,"Stone","Zero condition","1","Achapnyak"
"3681",38,2,42000,2.8,4,4,"Stone","Zero condition","1","Arabkir"
"3682",53,2,52000,3,5,5,"Stone","Zero condition","1","Arabkir"
"3683",62,2,45000,2.8,4,9,"Stone","Zero condition","1","Nor Norq"
"3684",74,3,44000,2.8,2,4,"Stone","Zero condition","1","Qanaqer-Zeytun"
"3685",54,1,46000,2.8,4,9,"Stone","Zero condition","1","Davtashen"
"3686",40,1,55000,3,8,18,"Stone","Zero condition","1","Arabkir"
"3687",110,3,75000,2.8,10,16,"Stone","Zero condition","1","Center"
"3688",100,3,65000,2.8,7,9,"Stone","Zero condition","1","Davtashen"
"3689",86,3,50000,3,4,9,"Stone","Zero condition","1","Achapnyak"
"3690",79,3,52000,3,1,9,"Stone","Zero condition","1","Davtashen"
"3691",53,2,52000,2.8,5,5,"Stone","Zero condition","1","Arabkir"
"3692",55,2,62000,3,5,5,"Stone","Zero condition","1","Arabkir"
"3693",54,2,38000,2.8,9,9,"Stone","Zero condition","1","Achapnyak"
"3694",85,4,55000,2.8,12,12,"Stone","Zero condition","1","Arabkir"
"3695",48,1,48000,2.8,6,6,"Stone","Zero condition","1","Arabkir"
"3696",100,3,45000,3.2,2,4,"Stone","Zero condition","1","Shengavit"
"3697",46,2,47000,2.8,2,5,"Stone","Zero condition","1","Malatia-Sebastia"
"3698",56,2,77000,3.2,4,4,"Stone","Zero condition","1","Center"
"3699",40,2,34000,2.8,5,5,"Stone","Zero condition","1","Nor Norq"
